ID,Latitude,Longitude,Distance,State,ZIP,Latitude_1,Longitude_2,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State_3,County,Zip.1,Country,Source
015374,32.019936,-87.28001,,AL,36726,32.019936,-87.28001,0.2,street_center,,Ponderosa Pl,,,Camden,AL,Wilcox County,36726,US,TIGER/LineÂ® dataset from the US Census Bureau
015375,33.680005,-85.70911,,AL,36207,33.680005,-85.70911,1,place,,,,,Anniston,AL,Calhoun County,36207,US,TIGER/LineÂ® dataset from the US Census Bureau
015376,33.937545,-87.821164,,AL,35594,33.937545,-87.821164,1,range_interpolation,144,Co Hwy 14,,,Winfield,AL,Marion County,35594,US,TIGER/LineÂ® dataset from the US Census Bureau
015378,34.316472,-86.311571,,AL,35976,34.316472,-86.311571,1,range_interpolation,3120,North St,,,Guntersville,AL,Marshall County,35976,US,TIGER/LineÂ® dataset from the US Census Bureau
015379,30.657915,-88.204527,,AL,36695,30.657915,-88.204527,1,rooftop,7020,Bruns Dr,,,Mobile,AL,Mobile County,36695,US,City of Mobile
015381,30.667515,-87.904407,,AL,36527,30.667515,-87.904407,1,rooftop,500,Spanish Fort Blvd,,,Spanish Fort,AL,Baldwin County,36527,US,Baldwin
015382,32.447775,-85.018917,,AL,36869,32.447775,-85.018917,1,range_interpolation,1720,Knowles Rd,,,Phenix City,AL,Russell County,36869,US,TIGER/LineÂ® dataset from the US Census Bureau
015383,34.151558,-86.848202,,AL,35055,34.151558,-86.848202,0.8,range_interpolation,1900,Olive St SW,,,Cullman,AL,Cullman County,35056,US,TIGER/LineÂ® dataset from the US Census Bureau
015386,32.944953,-85.934504,,AL,35010,32.944953,-85.934504,1,range_interpolation,1555,Hillabee St,,,Alexander City,AL,Tallapoosa County,35010,US,TIGER/LineÂ® dataset from the US Census Bureau
015388,33.59601,-86.661791,,AL,35235,33.59601,-86.661791,1,rooftop,53,Medical Park Dr E,,,Birmingham,AL,Jefferson County,35235,US,Jefferson
015390,32.371334,-86.303894,,AL,36104,32.371334,-86.303894,1,rooftop,520,S Hull St,,,Montgomery,AL,Montgomery County,36104,US,City of Montgomery
015391,33.810424,-85.765632,,AL,36265,33.810424,-85.765632,1,rooftop,410,Wilson Dr SW,,,Jacksonville,AL,Calhoun County,36265,US,Calhoun County
015392,34.742745,-87.638913,,AL,35661,34.742745,-87.638913,1,rooftop,200,Alabama Ave,,,Muscle Shoals,AL,Colbert County,35661,US,Colbert
015393,32.387257,-86.282717,,AL,36107,32.387257,-86.282717,1,rooftop,1837,Upper Wetumpka Rd,,,Montgomery,AL,Montgomery County,36107,US,City of Montgomery
015396,32.699742,-87.585207,,AL,36744,32.699742,-87.585207,1,range_interpolation,616,Armory St,,,Greensboro,AL,Hale County,36744,US,TIGER/LineÂ® dataset from the US Census Bureau
015397,34.717238,-86.631351,,AL,35805,34.717238,-86.631351,0.9,rooftop,4411,McAllister Dr SW,,,Huntsville,AL,Madison County,35805,US,Madison
015398,31.526744,-87.32584,,AL,36460,31.526744,-87.32584,1,range_interpolation,236,W Claiborne St,,,Monroeville,AL,Monroe County,36460,US,TIGER/LineÂ® dataset from the US Census Bureau
015400,33.574528,-86.418565,,AL,35128,33.574528,-86.418565,0.9,range_interpolation,7300,State Rte 4,,,Pell City,AL,St. Clair County,35128,US,TIGER/LineÂ® dataset from the US Census Bureau
015402,34.971188,-87.584862,,AL,35634,34.971188,-87.584862,0.6,street_center,,Milners Chapel Rd,Fl,ENCE,Florence,AL,Lauderdale County,35634,US,TIGER/LineÂ® dataset from the US Census Bureau
015403,30.692225,-88.119955,,AL,36607,30.692225,-88.119955,1,rooftop,3104,Dauphin Square Connector,,,Mobile,AL,Mobile County,36607,US,City of Mobile
015404,33.446729,-86.979292,,AL,35023,33.446729,-86.979292,1,rooftop,190,Brooklane Dr,,,Bessemer,AL,Jefferson County,35023,US,Jefferson
015406,30.473862,-88.355092,,AL,36541,30.473862,-88.355092,1,range_interpolation,13750,Hwy 90,Box,328,Grand Bay,AL,Mobile County,36541,US,TIGER/LineÂ® dataset from the US Census Bureau
015407,33.785173,-86.216884,,AL,35953,33.785173,-86.216884,1,place,,,,,Ashville,AL,St. Clair County,35953,US,TIGER/LineÂ® dataset from the US Census Bureau
015408,33.889072,-87.521516,,AL,35549,33.889072,-87.521516,1,range_interpolation,350,NE 4th St,,,Carbon Hill,AL,Walker County,35549,US,TIGER/LineÂ® dataset from the US Census Bureau
015410,32.638059,-85.406529,,AL,36802,32.638059,-85.406529,0.9,range_interpolation,2000,Pepperell Pkwy,,,Opelika,AL,Lee County,36801,US,TIGER/LineÂ® dataset from the US Census Bureau
015411,33.253357,-86.810244,,AL,35007,33.253357,-86.810244,1,rooftop,881,3rd St NE,,,Alabaster,AL,Shelby County,35007,US,Shelby County
015413,32.437988,-87.014362,,AL,36703,32.437988,-87.014362,0.8,range_interpolation,2911,Earl Goodwin Pkwy,,,Selma,AL,Dallas County,36701,US,TIGER/LineÂ® dataset from the US Census Bureau
015414,32.89219,-85.403603,,AL,36862,32.89219,-85.403603,0.9,range_interpolation,555,B St SW,,,La Fayette,AL,Chambers County,36862,US,TIGER/LineÂ® dataset from the US Census Bureau
015415,30.699099,-88.134058,,AL,36608,30.699099,-88.134058,1,rooftop,3900,Old Shell Rd,,,Mobile,AL,Mobile County,36608,US,City of Mobile
015416,31.278175,-86.497738,,AL,36420,31.278175,-86.497738,1,range_interpolation,670,Moore Rd,,,Andalusia,AL,Covington County,36420,US,TIGER/LineÂ® dataset from the US Census Bureau
015417,30.90461,-87.786163,,AL,36507,30.90461,-87.786163,1,rooftop,2010,Medical Center Dr,,,Bay Minette,AL,Baldwin County,36507,US,Baldwin
015419,31.099376,-85.67548,,AL,36344,31.099376,-85.67548,1,range_interpolation,217,Toro Rd,,,Hartford,AL,Geneva County,36344,US,TIGER/LineÂ® dataset from the US Census Bureau
015420,34.91269,-85.769553,,AL,35740,34.91269,-85.769553,0.8,rooftop,47065,Al Hwy 277,,,Stevenson,AL,Jackson County,35772,US,Jackson
015422,33.965415,-86.45726,,AL,35121,33.965415,-86.45726,1,range_interpolation,212,Ellen St,,,Oneonta,AL,Blount County,35121,US,TIGER/LineÂ® dataset from the US Census Bureau
015423,33.45638,-86.799872,,AL,35209,33.45638,-86.799872,1,rooftop,501,University Park Dr,,,Birmingham,AL,Jefferson County,35209,US,Jefferson
015424,33.142731,-85.383824,,AL,36274,33.142731,-85.383824,1,range_interpolation,680,Seymour Dr,,,Roanoke,AL,Randolph County,36274,US,TIGER/LineÂ® dataset from the US Census Bureau
015425,31.242318,-85.454976,,AL,36303,31.242318,-85.454976,1,rooftop,501,N Woodburn Dr,,,Dothan,AL,Houston County,36303,US,Houston
015426,30.686963,-88.132073,,AL,36608,30.686963,-88.132073,1,rooftop,3712,Dauphin St,,,Mobile,AL,Mobile County,36608,US,City of Mobile
015429,30.694868,-88.051968,,AL,36603,30.694868,-88.051968,1,rooftop,550,Congress St,,,Mobile,AL,Mobile County,36603,US,City of Mobile
015431,34.754934,-86.750664,,AL,35757,34.754934,-86.750664,1,rooftop,5968,Wall Triana Hwy,,,Madison,AL,Madison County,35757,US,Madison
015433,33.527028,-86.717332,,AL,35210,33.527028,-86.717332,1,range_interpolation,4941,Montevallo Rd,,,Birmingham,AL,Jefferson County,35210,US,TIGER/LineÂ® dataset from the US Census Bureau
015434,30.626976,-88.138187,,AL,36693,30.626976,-88.138187,1,rooftop,4164,Halls Mill Rd,,,Mobile,AL,Mobile County,36693,US,City of Mobile
015435,30.68484,-88.129907,,AL,36608,30.68484,-88.129907,1,rooftop,3717,Dauphin St,,,Mobile,AL,Mobile County,36608,US,City of Mobile
015436,32.381449,-86.24753,,AL,36109,32.381449,-86.24753,1,rooftop,100,Perry Hill Rd,,,Montgomery,AL,Montgomery County,36109,US,City of Montgomery
015437,34.181651,-86.840852,,AL,35055,34.181651,-86.840852,1,rooftop,401,Arnold St NE,,,Cullman,AL,Cullman County,35055,US,Cullman
015440,34.677424,-86.579858,,AL,35802,34.677424,-86.579858,0.9,rooftop,4010,Chris Dr SW,,,Huntsville,AL,Madison County,35802,US,Madison
015442,32.18403,-86.58025,,AL,36040,32.18403,-86.58025,0.33,place,,,,,Hayneville,AL,Lowndes County,36040,US,TIGER/LineÂ® dataset from the US Census Bureau
015443,30.563094,-87.705582,,AL,36567,30.563094,-87.705582,1,rooftop,18700,US Hwy 90,,,Robertsdale,AL,Baldwin County,36567,US,City of Robertsdale
015445,33.56042,-86.86898,,AL,35214,33.56042,-86.86898,1,rooftop,1250,Jeff Germany Pkwy,,,Birmingham,AL,Jefferson County,35214,US,Jefferson
015446,33.505692,-86.783018,,AL,35205,33.505692,-86.783018,1,range_interpolation,2831,Highland Ave S,,,Birmingham,AL,Jefferson County,35205,US,TIGER/LineÂ® dataset from the US Census Bureau
015447,30.555349,-87.898654,,AL,36532,30.555349,-87.898654,1,rooftop,22670,Main St,,,Fairhope,AL,Baldwin County,36532,US,Baldwin
015448,34.588614,-86.453821,,AL,35763,34.588614,-86.453821,1,rooftop,213,Wilson Mann Rd,,,Owens Cross Roads,AL,Madison County,35763,US,Madison
015450,34.660866,-86.560608,,AL,35802,34.660866,-86.560608,1,place,,,,,Huntsville,AL,Madison County,35802,US,TIGER/LineÂ® dataset from the US Census Bureau
015451,31.001137,-86.311082,,AL,36442,31.001137,-86.311082,1,range_interpolation,23621,Goldenrod Ave,Fl,ALA,Florala,AL,Covington County,36442,US,TIGER/LineÂ® dataset from the US Census Bureau
015452,32.63398,-85.451776,,AL,36830,32.63398,-85.451776,1,rooftop,1365,Gatewood Dr,,,Auburn,AL,Lee County,36830,US,City of Auburn
015453,33.195327,-86.592013,,AL,35051,33.195327,-86.592013,1,rooftop,22969,Hwy 25,,,Columbiana,AL,Shelby County,35051,US,Shelby County
015454,34.607182,-86.560225,,AL,35803,34.607182,-86.560225,0.9,rooftop,12000,Turnmeyer Dr SE,,,Huntsville,AL,Madison County,35803,US,Madison
015455,33.4655,-86.768854,,AL,35209,33.4655,-86.768854,1,rooftop,300,Royal Tower Dr,,,Birmingham,AL,Jefferson County,35209,US,Jefferson
015456,30.662132,-88.230313,,AL,36695,30.662132,-88.230313,1,rooftop,8002,Grelot Rd,,,Mobile,AL,Mobile County,36695,US,City of Mobile
015457,33.54115,-86.633602,,AL,35210,33.54115,-86.633602,1,rooftop,3605,Ratliff Rd,,,Birmingham,AL,Jefferson County,35210,US,Jefferson
015458,34.752802,-86.664534,,AL,35806,34.752802,-86.664534,0.9,rooftop,5275,Millennium Dr NW,,,Huntsville,AL,Madison County,35806,US,Madison
015459,33.363719,-86.815925,,AL,35244,33.363719,-86.815925,1,rooftop,3850,Galleria Woods Dr,,,Birmingham,AL,Jefferson County,35244,US,Jefferson
015460,32.50463,-86.416679,,AL,36022,32.50463,-86.416679,1,rooftop,65,Charlton Pl,,,Deatsville,AL,Autauga County,36022,US,Elmore
015461,33.4893,-86.956577,,AL,35127,33.4893,-86.956577,1,rooftop,30,7th St,,,Pleasant Grove,AL,Jefferson County,35127,US,Jefferson
015463,30.62517,-88.172099,,AL,36693,30.62517,-88.172099,0.9,rooftop,3151,Knollwood Dr,Apt,#NAME?,Mobile,AL,Mobile County,36693,US,City of Mobile
015464,33.410381,-86.809131,,AL,35226,33.410381,-86.809131,1,rooftop,575,Southland Dr,,,Birmingham,AL,Jefferson County,35226,US,Jefferson
015465,33.22923,-87.569375,,AL,35476,33.22923,-87.569375,1,range_interpolation,2400,Hospital Dr,,,Northport,AL,Tuscaloosa County,35476,US,TIGER/LineÂ® dataset from the US Census Bureau
015467,33.613081,-86.609353,,AL,35173,33.613081,-86.609353,1,rooftop,119,Watterson Pkwy,,,Trussville,AL,Jefferson County,35173,US,Jefferson
015468,33.429506,-86.737354,,AL,35243,33.429506,-86.737354,0.8,nearest_rooftop_match,3060,Healthy Way,,,Birmingham,AL,Jefferson County,35243,US,Jefferson
015469,32.325755,-86.285739,,AL,36116,32.325755,-86.285739,1,rooftop,1300,E South Blvd,,,Montgomery,AL,Montgomery County,36116,US,City of Montgomery
01A193,32.352969,-86.327071,,AL,36108,32.352969,-86.327071,1,rooftop,2048,W Fairview Ave,,,Montgomery,AL,Montgomery County,36108,US,City of Montgomery
01A208,32.424947,-86.286609,,AL,36110,32.424947,-86.286609,1,rooftop,2853,Forbes Dr,,,Montgomery,AL,Montgomery County,36110,US,City of Montgomery
025010,55.353768,-131.686161,,AK,99901,55.353768,-131.686161,1,rooftop,3100,Tongass Ave,,,Ketchikan,AK,Ketchikan Gateway Borough,99901,US,Ketchikan
025015,56.449893,-132.364407,,AK,99929,56.449893,-132.364407,1,place,,,,,Wrangell,AK,,99929,US,TIGER/LineÂ® dataset from the US Census Bureau
025018,61.212693,-149.776697,,AK,99504,61.212693,-149.776697,1,rooftop,910,Compassion Cir,,,Anchorage,AK,Anchorage Municipality,99504,US,Municipality of Anchorage
025019,56.767056,-132.93195,,AK,99833,56.767056,-132.93195,1,place,,,,,Petersburg,AK,,99833,US,TIGER/LineÂ® dataset from the US Census Bureau
025020,64.83058,-147.744472,,AK,99701,64.83058,-147.744472,1,range_interpolation,1510,19th Ave,,,Fairbanks,AK,Fairbanks North Star Borough,99701,US,TIGER/LineÂ® dataset from the US Census Bureau
025021,60.493319,-151.081843,,AK,99669,60.493319,-151.081843,1,range_interpolation,232,Rockwell Ave,,,Soldotna,AK,Kenai Peninsula Borough,99669,US,TIGER/LineÂ® dataset from the US Census Bureau
025024,60.132064,-149.444393,,AK,99664,60.132064,-149.444393,1,rooftop,2203,Oak St,Box,430,Seward,AK,Kenai Peninsula Borough,99664,US,Copyright Â© 2015 Kenai Peninsula Borough
025025,61.222224,-149.717417,,AK,99504,61.222224,-149.717417,1,range_interpolation,9100,Centennial Dr,,,Anchorage,AK,Anchorage Municipality,99504,US,TIGER/LineÂ® dataset from the US Census Bureau
025026,64.50111,-165.40639,,AK,99762,64.50111,-165.40639,0.33,place,,,Box,966,Nome,AK,Nome Census Area,99762,US,TIGER/LineÂ® dataset from the US Census Bureau
025027,58.32911,-134.465733,,AK,99801,58.32911,-134.465733,1,rooftop,2000,Salmon Creek Ln,,,Juneau,AK,Juneau City and Borough,99801,US,City of Juneau
025028,60.536166,-145.75335,,AK,99574,60.536166,-145.75335,1,place,,,,,Cordova,AK,Valdez-Cordova Census Area,99574,US,TIGER/LineÂ® dataset from the US Census Bureau
025030,57.801333,-152.374434,,AK,99615,57.801333,-152.374434,1,rooftop,1915,E Rezanof Dr,,,Kodiak,AK,Kodiak Island Borough,99615,US,Kodiak Island Borough
025031,59.652713,-151.549977,,AK,99603,59.652713,-151.549977,1,rooftop,4300,Bartlett St,,,Homer,AK,Kenai Peninsula Borough,99603,US,Copyright Â© 2015 Kenai Peninsula Borough
025032,57.059605,-135.344513,,AK,99835,57.059605,-135.344513,1,range_interpolation,209,Moller Ave,,,Sitka,AK,Sitka City and Borough,99835,US,TIGER/LineÂ® dataset from the US Census Bureau
025034,61.121987,-146.258319,,AK,99686,61.121987,-146.258319,0.1,street_center,,Mill St,,,Valdez,AK,Valdez-Cordova Census Area,99686,US,TIGER/LineÂ® dataset from the US Census Bureau
025035,66.895192,-162.588707,,AK,99752,66.895192,-162.588707,0.9,range_interpolation,436,Mission St,,,Kotzebue,AK,Northwest Arctic Borough,99752,US,TIGER/LineÂ® dataset from the US Census Bureau
025036,61.21265,-149.775535,,AK,99504,61.21265,-149.775535,1,rooftop,920,Compassion Cir,,,Anchorage,AK,Anchorage Municipality,99504,US,Municipality of Anchorage
025037,60.784711,-161.788502,,AK,99559,60.784711,-161.788502,1,range_interpolation,1100,Chief Eddie Hoffman Hwy,,,Bethel,AK,Bethel Census Area,99559,US,TIGER/LineÂ® dataset from the US Census Bureau
025038,61.591634,-149.365964,,AK,99654,61.591634,-149.365964,1,rooftop,3265,E Meridian Park Loop,,,Wasilla,AK,Matanuska-Susitna Borough,99654,US,Matanuska-Susitna Borough
035003,33.54646,-112.049812,,AZ,85020,33.54646,-112.049812,1,rooftop,7550,N 16th St,,,Phoenix,AZ,Maricopa County,85020,US,Maricopa
035004,32.242622,-110.885693,,AZ,85712,32.242622,-110.885693,1,rooftop,1650,N Santa Rosa Ave,,,Tucson,AZ,Pima County,85712,US,Pima
035014,33.475466,-112.028946,,AZ,85008,33.475466,-112.028946,1,rooftop,2509,N 24th St,,,Phoenix,AZ,Maricopa County,85008,US,Maricopa
035016,32.248699,-110.884486,,AZ,85712,32.248699,-110.884486,1,rooftop,2221,N Rosemont Blvd,,,Tucson,AZ,Pima County,85712,US,Pima
035059,33.485274,-111.923531,,AZ,85251,33.485274,-111.923531,1,rooftop,3293,N Drinkwater Blvd,,,Scottsdale,AZ,Maricopa County,85251,US,Maricopa
035062,33.479853,-112.02414,,AZ,85016,33.479853,-112.02414,1,rooftop,2645,E Thomas Rd,,,Phoenix,AZ,Maricopa County,85016,US,Maricopa
035064,32.24909,-110.874672,,AZ,85712,32.24909,-110.874672,1,rooftop,2250,N Craycroft Rd,,,Tucson,AZ,Pima County,85712,US,Pima
035068,32.242178,-110.87463,,AZ,85712,32.242178,-110.87463,1,rooftop,5545,E Lee St,,,Tucson,AZ,Pima County,85712,US,Pima
035070,32.321848,-111.007231,,AZ,85704,32.321848,-111.007231,1,rooftop,1919,W Medical St,,,Tucson,AZ,Pima County,85704,US,Pima
035071,33.410242,-111.691191,,AZ,85206,33.410242,-111.691191,1,rooftop,6461,E Baywood Ave,,,Mesa,AZ,Maricopa County,85206,US,City of Mesa
035072,33.606777,-111.9796,,AZ,85032,33.606777,-111.9796,1,rooftop,13232,N Tatum Blvd,,,Phoenix,AZ,Maricopa County,85032,US,Maricopa
035073,31.872373,-110.994187,,AZ,85614,31.872373,-110.994187,1,rooftop,150,N La Canada Dr,,,Green Valley,AZ,Pima County,85614,US,Pima
035074,33.392464,-111.884128,,AZ,85282,33.392464,-111.884128,1,rooftop,2525,E Southern Ave,,,Tempe,AZ,Maricopa County,85282,US,Maricopa
035076,33.486446,-111.921066,,AZ,85251,33.486446,-111.921066,1,rooftop,3333,N Civic Center Plz,,,Scottsdale,AZ,Maricopa County,85251,US,City of Scottsdale
035083,33.487217,-111.921481,,AZ,85251,33.487217,-111.921481,1,rooftop,3339,N Drinkwater Blvd,,,Scottsdale,AZ,Maricopa County,85251,US,City of Scottsdale
035084,33.463827,-111.899781,,AZ,85257,33.463827,-111.899781,1,rooftop,1475,N Granite Reef Rd,,,Scottsdale,AZ,Maricopa County,85257,US,Maricopa
035085,32.227622,-110.851326,,AZ,85710,32.227622,-110.851326,1,rooftop,6651,E Carondelet Dr,,,Tucson,AZ,Pima County,85710,US,Pima
035086,31.547889,-110.279716,,AZ,85635,31.547889,-110.279716,1,rooftop,660,S Coronado Dr,,,Sierra Vista,AZ,Cochise County,85635,US,Cochise
035087,33.569626,-112.06893,,AZ,85020,33.569626,-112.06893,0.6,rooftop,9155,N 3rd St,,,Phoenix,AZ,Maricopa County,85020,US,Maricopa
035088,33.505098,-112.051376,,AZ,85014,33.505098,-112.051376,1,rooftop,4635,N 14th St,,,Phoenix,AZ,Maricopa County,85014,US,Maricopa
035090,33.586735,-111.929285,,AZ,85254,33.586735,-111.929285,1,rooftop,7100,E Mescal St,,,Scottsdale,AZ,Maricopa County,85254,US,Maricopa
035091,35.18432,-111.665272,,AZ,86001,35.18432,-111.665272,1,rooftop,800,W University Ave,Fl,AGSTAFF,Flagstaff,AZ,Coconino County,86001,US,City of Flagstaff
035092,33.512551,-112.183488,,AZ,85301,33.512551,-112.183488,1,rooftop,5125,N 58th Ave,,,Glendale,AZ,Maricopa County,85301,US,City of Glendale
035093,34.737896,-112.026677,,AZ,86326,34.737896,-112.026677,1,rooftop,197,S Willard St,,,Cottonwood,AZ,Yavapai County,86326,US,Yavapai
035094,34.780219,-111.75351,,AZ,86351,34.780219,-111.75351,1,rooftop,505,Jacks Canyon Rd,,,Sedona,AZ,Yavapai County,86351,US,Yavapai
035095,33.299429,-111.872817,,AZ,85224,33.299429,-111.872817,1,rooftop,1750,W Frye Rd,,,Chandler,AZ,Maricopa County,85224,US,Maricopa
035096,32.686938,-114.633965,,AZ,85364,32.686938,-114.633965,1,rooftop,2222,S Ave A,,,Yuma,AZ,Yuma County,85364,US,Yuma
035097,35.108549,-114.551882,,AZ,86442,35.108549,-114.551882,1,rooftop,2812,Silver Creek Rd,,,Bullhead City,AZ,Mohave County,86442,US,Mohave
035099,32.171725,-110.929704,,AZ,85714,32.171725,-110.929704,0.9,rooftop,2900,E Milber St,,,Tucson,AZ,Pima County,85713,US,Pima
035100,34.454415,-114.265128,,AZ,86406,34.454415,-114.265128,1,rooftop,3576,Kearsage Dr,,,Lake Havasu City,AZ,Mohave County,86406,US,Mohave
035101,33.296377,-111.877956,,AZ,85224,33.296377,-111.877956,1,rooftop,2121,W Elgin St,,,Chandler,AZ,Maricopa County,85224,US,Maricopa
035103,33.407612,-111.721151,,AZ,85206,33.407612,-111.721151,1,rooftop,5121,E Broadway Rd,,,Mesa,AZ,Maricopa County,85206,US,City of Mesa
035105,33.586577,-111.883852,,AZ,85260,33.586577,-111.883852,1,rooftop,11150,N 92nd St,,,Scottsdale,AZ,Maricopa County,85260,US,Maricopa
035106,33.366868,-111.929733,,AZ,85283,33.366868,-111.929733,1,rooftop,6100,S Rural Rd,,,Tempe,AZ,Maricopa County,85283,US,Maricopa
035107,33.497043,-112.102466,,AZ,85015,33.497043,-112.102466,1,rooftop,4202,N 20th Ave,,,Phoenix,AZ,Maricopa County,85015,US,Maricopa
035110,33.659463,-112.363335,,AZ,85375,33.659463,-112.363335,1,rooftop,14002,W Meeker Blvd,,,Sun City West,AZ,Maricopa County,85375,US,Maricopa
035111,33.671094,-112.278302,,AZ,85382,33.671094,-112.278302,1,rooftop,20625,N Lake Pleasant Rd,,,Peoria,AZ,Maricopa County,85382,US,Maricopa
